ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type,required_unique_ticker_dates,ready_unique_ticker_dates,blocked_unique_ticker_dates,kd_raw_hlc_warmup_ready
2492,華新科,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
2329,華泰,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
2388,威盛,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
3689,湧德,TPEx,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,60,0,True
3583,辛耘,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
3043,科風,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
6811,宏碁資訊,TPEx,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,60,0,True
3017,奇鋐,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
3715,定穎投控,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,56,4,False
1216,統一,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
3362,先進光,TPEx,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,60,0,True
6275,元山,TPEx,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,60,0,True
3653,健策,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
8255,朋程,TPEx,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,60,0,True
4904,遠傳,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
2359,所羅門,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
3622,洋華,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
5222,全訊,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,56,4,False
3548,兆利,TPEx,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,60,0,True
2880,華南金,TWSE,2023-08-18,60,60,2023-05-23,2023-08-17,initial_or_reentry_primary80,60,57,3,False
2330,台積電,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
6176,瑞儀,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2317,鴻海,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2385,群光,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
5371,中光電,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
8112,至上,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
3533,嘉澤,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2332,友訊,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2313,華通,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
3264,欣銓,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
1609,大亞,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2454,聯發科,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2002,中鋼,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
1477,聚陽,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2379,瑞昱,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2474,可成,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
5388,中磊,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
3483,力致,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
2327,國巨*,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
3042,晶技,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
4906,正文,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
6187,萬潤,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
3711,日月光投控,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2303,聯電,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
6669,緯穎,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
6213,聯茂,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
8050,廣積,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
3260,威剛,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
2457,飛宏,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
6223,旺矽,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
6231,系微,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
6274,台燿,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
3324,雙鴻,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
4961,天鈺,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
3037,欣興,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
3325,旭品,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
6799,來頡,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
9945,潤泰新,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2382,廣達,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2301,光寶科,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
6188,廣明,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
6829,千附精密,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
1722,台肥,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2331,精英,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
8358,金居,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,60,0,True
3094,聯傑,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
5284,jpp-KY,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2059,川湖,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80,60,57,3,False
2353,宏碁,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
2324,仁寶,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
4938,和碩,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
2436,偉詮電,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
8299,群聯,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
2603,長榮,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
3045,台灣大,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
3078,僑威,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
8210,勤誠,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
2891,中信金,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
9958,世紀鋼,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
2364,倫飛,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
6446,藥華藥,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
2360,致茂,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
6643,M31,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
1216,統一,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
2352,佳世達,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
4904,遠傳,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
3548,兆利,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
2606,裕民,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
2105,正新,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
3529,力旺,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
4147,中裕,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
2357,華碩,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
3583,辛耘,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,57,3,False
6104,創惟,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80,60,60,0,True
6235,華孚,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3680,家登,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
8046,南電,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3443,創意,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
4966,譜瑞-KY,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
6125,廣運,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
2376,技嘉,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
2329,華泰,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3013,晟銘電,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
2355,敬鵬,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3702,大聯大,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
6147,頎邦,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
6191,精成科,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
6414,樺漢,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
2345,智邦,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
6139,亞翔,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
8081,致新,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
5469,瀚宇博,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3587,閎康,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
2331,精英,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3044,健鼎,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3545,敦泰,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
9938,百和,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
2492,華新科,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3661,世芯-KY,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3653,健策,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3293,鈊象,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
2388,威盛,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
6531,愛普*,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3034,聯詠,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
6664,群翊,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,60,0,True
2201,裕隆,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
2421,建準,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3189,景碩,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
3005,神基,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80,60,56,4,False
2402,毅嘉,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6491,晶碩,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
8358,金居,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
1522,堤維西,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2891,中信金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,57,3,False
6643,M31,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
2645,長榮航太,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6104,創惟,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
6585,鼎基,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6213,聯茂,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6679,鈺太,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
1584,精剛,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
3008,大立光,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2890,永豐金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6282,康舒,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
3045,台灣大,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,57,3,False
3324,雙鴻,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
3046,建碁,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2340,台亞,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
3693,營邦,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
5381,合正,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
3529,力旺,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
1590,亞德客-KY,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6284,佳邦,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
2204,中華,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2887,台新新光金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,57,3,False
8222,寶一,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
1319,東陽,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2206,三陽工業,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
3548,兆利,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
3592,瑞鼎,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6223,旺矽,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
8048,德勝,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
8112,至上,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,57,3,False
3617,碩天,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
4904,遠傳,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,57,3,False
1524,耿鼎,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
3227,原相,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
6605,帝寶,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2888,新光金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,57,3,False
2486,一詮,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
2455,全新,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
8227,巨有科技,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
5258,虹堡,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
3406,玉晶光,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6138,茂達,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
3217,優群,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
2605,新興,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
5321,美而快,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
2497,怡利電,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
6732,昇佳電子,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,60,0,True
3346,麗清,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80,60,56,4,False
5371,中光電,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,60,0,True
3042,晶技,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
6257,矽格,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
4906,正文,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
3711,日月光投控,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
3260,威剛,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,60,0,True
3533,嘉澤,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
2327,國巨*,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
2454,聯發科,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
2474,可成,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
9910,豐泰,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
1802,台玻,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
2303,聯電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
3362,先進光,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,60,0,True
2542,興富發,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
2880,華南金,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
8016,矽創,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
2383,台光電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
1301,台塑,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
3264,欣銓,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,60,0,True
6191,精成科,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
2892,第一金,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
3704,合勤控,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
4966,譜瑞-KY,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,60,0,True
8299,群聯,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,60,0,True
2352,佳世達,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
2392,正崴,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
8046,南電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
6409,旭隼,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
4915,致伸,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
5388,中磊,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
4938,和碩,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,57,3,False
1303,南亞,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80,60,56,4,False
