ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type
3587,閎康,TPEx,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
1609,大亞,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
2383,台光電,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
4746,台耀,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
2882,國泰金,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
3029,零壹,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
6117,迎廣,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
6414,樺漢,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
6274,台燿,TPEx,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
8464,億豐,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
3306,鼎天,TPEx,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
2892,第一金,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
3622,洋華,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
2206,三陽工業,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
2637,慧洋-KY,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
2880,華南金,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
1514,亞力,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
6243,迅杰,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
3694,海華,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
4909,新復興,TPEx,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
6806,森崴能源,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
3287,廣寰科,TPEx,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
3596,智易,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
8016,矽創,TWSE,2024-01-19,60,60,2023-10-26,2024-01-18,initial_or_reentry_primary80
6531,愛普*,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
8227,巨有科技,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
6196,帆宣,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
2368,金像電,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
3661,世芯-KY,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
6223,旺矽,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
2486,一詮,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
6285,啟碁,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
5234,達興材料,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
3712,永崴投控,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
2356,英業達,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
9958,世紀鋼,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
5478,智冠,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
3217,優群,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
3687,歐買尬,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
2371,大同,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
2888,新光金,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
2204,中華,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
4129,聯合,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
4904,遠傳,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
3045,台灣大,TWSE,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
4162,智擎,TPEx,2024-01-26,60,60,2023-11-02,2024-01-25,initial_or_reentry_primary80
8210,勤誠,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
1590,亞德客-KY,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3025,星通,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
5269,祥碩,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
1514,亞力,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
8464,億豐,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
2329,華泰,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
1319,東陽,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
2377,微星,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
2059,川湖,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3693,營邦,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
5258,虹堡,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
4966,譜瑞-KY,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3363,上詮,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3033,威健,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
6526,達發,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
6442,光聖,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3287,廣寰科,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
8996,高力,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
1476,儒鴻,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
1503,士電,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
6139,亞翔,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
8936,國統,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3548,兆利,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
6546,正基,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
6585,鼎基,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
2365,昆盈,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
6282,康舒,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
3227,原相,TPEx,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
1216,統一,TWSE,2024-02-02,60,60,2023-11-09,2024-02-01,initial_or_reentry_primary80
2486,一詮,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
3712,永崴投控,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
2376,技嘉,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
3131,弘塑,TPEx,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
6243,迅杰,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
8467,波力-KY,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
6187,萬潤,TPEx,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
2618,長榮航,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
6732,昇佳電子,TPEx,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
2204,中華,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
3374,精材,TPEx,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
6679,鈺太,TPEx,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
2727,王品,TWSE,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
3163,波若威,TPEx,2024-02-05,60,60,2023-11-10,2024-02-02,initial_or_reentry_primary80
2330,台積電,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2357,華碩,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3231,緯創,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2324,仁寶,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3533,嘉澤,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2313,華通,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2449,京元電子,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3406,玉晶光,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3324,雙鴻,TPEx,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3653,健策,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
6669,緯穎,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2360,致茂,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
4763,材料*-KY,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
5469,瀚宇博,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2603,長榮,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3008,大立光,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2476,鉅祥,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
6290,良維,TPEx,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3680,家登,TPEx,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
6213,聯茂,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
6585,鼎基,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2352,佳世達,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3014,聯陽,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3592,瑞鼎,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
2474,可成,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
6191,精成科,TWSE,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
4909,新復興,TPEx,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
7402,邑錡,TPEx,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
1785,光洋科,TPEx,2024-02-16,60,60,2023-11-14,2024-02-15,initial_or_reentry_primary80
3711,日月光投控,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3163,波若威,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
1514,亞力,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3694,海華,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2376,技嘉,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3044,健鼎,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3374,精材,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
6189,豐藝,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2049,上銀,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
5443,均豪,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2371,大同,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
6126,信音,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
5381,合正,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
4953,緯軟,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
6530,創威,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3689,湧德,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2458,義隆,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3708,上緯投控,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
6409,旭隼,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
5388,中磊,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3227,原相,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2457,飛宏,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
4770,上品,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
6257,矽格,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3661,世芯-KY,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2355,敬鵬,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
6811,宏碁資訊,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
2421,建準,TWSE,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
3147,大綜,TPEx,2024-02-23,60,60,2023-11-21,2024-02-22,initial_or_reentry_primary80
1795,美時,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
3017,奇鋐,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
1503,士電,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6282,康舒,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6104,創惟,TPEx,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
3289,宜特,TPEx,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6288,聯嘉,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
1560,中砂,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
5258,虹堡,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
2405,輔信,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
3169,亞信,TPEx,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6138,茂達,TPEx,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
5234,達興材料,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
2206,三陽工業,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
1476,儒鴻,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6732,昇佳電子,TPEx,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
2455,全新,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
2385,群光,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
1609,大亞,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
3029,零壹,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6285,啟碁,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
6139,亞翔,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
2476,鉅祥,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
1216,統一,TWSE,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
3218,大學光,TPEx,2024-03-01,60,60,2023-11-27,2024-02-29,initial_or_reentry_primary80
5388,中磊,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2329,華泰,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2357,華碩,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3374,精材,TPEx,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3013,晟銘電,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2324,仁寶,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2884,玉山金,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
6223,旺矽,TPEx,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2327,國巨*,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
6257,矽格,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3025,星通,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2404,漢唐,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2882,國泰金,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3036,文曄,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2353,宏碁,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3008,大立光,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3592,瑞鼎,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2421,建準,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2891,中信金,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3702,大聯大,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3665,貿聯-KY,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2834,臺企銀,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3325,旭品,TPEx,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3014,聯陽,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
1504,東元,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3042,晶技,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
4908,前鼎,TPEx,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
6121,新普,TPEx,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
4755,三福化,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2886,兆豐金,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2308,台達電,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2049,上銀,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
6176,瑞儀,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2449,京元電子,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
3362,先進光,TPEx,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
2883,凱基金,TWSE,2024-03-08,60,60,2023-12-04,2024-03-07,initial_or_reentry_primary80
8926,台汽電,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6285,啟碁,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2303,聯電,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2059,川湖,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6806,森崴能源,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
3617,碩天,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
5347,世界,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
3406,玉晶光,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
1608,華榮,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2347,聯強,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6231,系微,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
8112,至上,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2637,慧洋-KY,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6442,光聖,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
5483,中美晶,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
1522,堤維西,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6187,萬潤,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2376,技嘉,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
5284,jpp-KY,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2204,中華,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
3583,辛耘,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6290,良維,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6491,晶碩,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6605,帝寶,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
3515,華擎,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
3312,弘憶股,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
2606,裕民,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
5443,均豪,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
3131,弘塑,TPEx,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
6005,群益證,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
9904,寶成,TWSE,2024-03-15,60,60,2023-12-11,2024-03-14,initial_or_reentry_primary80
4768,晶呈科技,TPEx,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
8016,矽創,TWSE,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
3264,欣銓,TPEx,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
6239,力成,TWSE,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
1524,耿鼎,TWSE,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
1785,光洋科,TPEx,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
6235,華孚,TWSE,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
5269,祥碩,TWSE,2024-03-22,60,60,2023-12-18,2024-03-21,initial_or_reentry_primary80
