date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2023-08-18,1319,東陽,TWSE,62.5,64.7,61.0,61.4,16551811,1036381243,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=1319&response=json,TWSE_STOCK_DAY
2023-03-03,8227,巨有科技,TPEx,192.0,196.0,181.0,181.5,11033000,2067896000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-06,8227,巨有科技,TPEx,186.0,194.5,186.0,188.0,5300000,1006986000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-08,8227,巨有科技,TPEx,196.0,209.5,195.5,209.5,4756000,974681000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-10,8227,巨有科技,TPEx,215.0,223.5,200.5,222.5,11572000,2497562000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-13,8227,巨有科技,TPEx,219.0,235.0,210.5,225.5,14185000,3176086000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-17,8227,巨有科技,TPEx,203.0,207.0,202.5,205.0,617000,126425000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-20,8227,巨有科技,TPEx,204.0,204.0,198.0,200.5,900000,181059000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8227&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-01-17,9910,豐泰,TWSE,205.0,210.0,205.0,207.0,1170931,243398890,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=9910&response=json,TWSE_STOCK_DAY
2023-01-30,9910,豐泰,TWSE,210.5,211.0,193.0,202.0,4134271,823557065,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230101&stockNo=9910&response=json,TWSE_STOCK_DAY
2023-02-03,9910,豐泰,TWSE,197.0,199.0,196.0,197.5,651933,128625327,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=9910&response=json,TWSE_STOCK_DAY
2023-02-06,9910,豐泰,TWSE,197.0,199.0,196.0,196.0,601865,118459490,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=9910&response=json,TWSE_STOCK_DAY
2023-07-21,9958,世紀鋼,TWSE,147.0,149.5,144.5,149.5,5903311,867359134,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=9958&response=json,TWSE_STOCK_DAY
2023-07-24,9958,世紀鋼,TWSE,150.5,163.5,150.0,158.5,19301954,3050005989,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=9958&response=json,TWSE_STOCK_DAY
2023-07-28,9958,世紀鋼,TWSE,162.0,166.5,160.0,165.5,5187342,848528918,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=9958&response=json,TWSE_STOCK_DAY
2023-07-31,9958,世紀鋼,TWSE,169.0,169.0,160.0,160.5,6534614,1067842060,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=9958&response=json,TWSE_STOCK_DAY
